,channel_width,channel_length,interval,cond_entropy,efficiency,bitrate_per_min,bitrate_per_hour
80,6,300,130,0.25417513478836556,0.7458248652116344,0.005737114347781803,0.3442268608669082
81,6,300,135,0.2119099898709133,0.7880900101290866,0.005837703778733975,0.3502622267240385
82,6,300,140,0.19323372143448891,0.8067662785655111,0.005762616275467937,0.3457569765280762
83,6,300,145,0.1606963759674728,0.8393036240325272,0.005788300855396739,0.34729805132380437
84,6,300,150,0.15215507333930983,0.8478449266606902,0.005652299511071268,0.3391379706642761
85,6,300,155,0.14620446621371633,0.8537955337862837,0.005508358282492153,0.3305014969495291
86,6,300,160,0.13642298432364636,0.8635770156763536,0.00539735634797721,0.3238413808786326
87,6,300,165,0.11826536168328548,0.8817346383167145,0.005343846292828572,0.32063077756971436
88,6,300,170,0.11531712477729897,0.8846828752227011,0.005204016913074712,0.31224101478448274
89,6,300,175,0.10549839152397414,0.8945016084760259,0.005111437762720148,0.3066862657632089
90,6,300,180,0.10244923026928479,0.8975507697307152,0.004986393165170641,0.2991835899102384
91,6,300,185,0.09463003598325694,0.9053699640167431,0.0048938916973878,0.29363350184326803
92,6,300,190,0.07871910258214655,0.9212808974178535,0.004848846828515018,0.2909308097109011
93,6,300,195,0.09815355844834968,0.9018464415516503,0.004624853546418719,0.2774912127851232
94,6,300,200,0.08032091069204941,0.9196790893079506,0.004598395446539753,0.2759037267923852
95,6,300,220,0.08465555152764198,0.9153444484723581,0.004160656583965264,0.24963939503791582
96,6,300,240,0.08414302868543247,0.9158569713145676,0.003816070713810698,0.2289642428286419
97,6,300,260,0.08038827359357423,0.9196117264064257,0.003536968178486253,0.21221809070917516
98,6,300,280,0.07460130172256092,0.925398698277439,0.003304995350990854,0.19829972105945123
99,6,1000,20,0.9980560499293405,0.0019439500706595059,9.71975035329753e-05,0.005831850211978518
100,6,1000,30,0.9979927303548124,0.0020072696451876038,6.690898817292012e-05,0.0040145392903752075
101,6,1000,40,0.9959095444096702,0.004090455590329833,0.00010226138975824584,0.00613568338549475
102,6,1000,50,0.9854580476628234,0.014541952337176589,0.0002908390467435318,0.017450342804611906
103,6,1000,60,0.9636207667970692,0.036379233202930794,0.0006063205533821799,0.036379233202930794
104,6,1000,70,0.950882626618476,0.049117373381524,0.0007016767625932,0.042100605755592
105,6,1000,80,0.9277195436592849,0.07228045634071512,0.0009035057042589389,0.05421034225553634
106,6,1000,90,0.8920637803108589,0.10793621968914113,0.001199291329879346,0.07195747979276076
107,6,1000,100,0.8605368369851597,0.1394631630148403,0.001394631630148403,0.08367789780890418
108,6,1000,105,0.8323405319927712,0.16765946800722875,0.0015967568381640835,0.095805410289845
109,6,1000,110,0.8026873338091386,0.1973126661908614,0.001793751510826013,0.10762509064956077
110,6,1000,115,0.7713653283554838,0.22863467164451623,0.0019881275795175326,0.11928765477105195
111,6,1000,120,0.7466397080759432,0.25336029192405685,0.002111335766033807,0.12668014596202842
112,6,1000,125,0.700137258151548,0.29986274184845196,0.0023989019347876155,0.14393411608725692
113,6,1000,130,0.6548072424376578,0.34519275756234225,0.0026553289043257096,0.15931973425954257
114,6,1000,135,0.6213249094376811,0.37867509056231885,0.0028050006708319913,0.16830004024991949
115,6,1000,140,0.5781555721370626,0.4218444278629374,0.003013174484735267,0.18079046908411603
116,6,1000,145,0.5536871429764764,0.44631285702352363,0.003078019703610508,0.1846811822166305
117,6,1000,150,0.5119913833432466,0.48800861665675344,0.0032533907777116894,0.19520344666270137
118,6,1000,155,0.4775759878819064,0.5224240121180936,0.003370477497536088,0.2022286498521653
119,6,1000,160,0.457070513931436,0.5429294860685641,0.0033933092879285254,0.20359855727571152
120,6,1000,165,0.43096218414296666,0.5690378158570333,0.0034487140354971715,0.20692284212983028
121,6,1000,170,0.41831729418749747,0.5816827058125025,0.0034216629753676614,0.2052997785220597
122,6,1000,175,0.3970832222653918,0.6029167777346083,0.0034452387299120472,0.20671432379472282
123,6,1000,180,0.37874995112516885,0.6212500488748312,0.0034513891604157285,0.2070833496249437
124,6,1000,185,0.3594470923761595,0.6405529076238405,0.003462448149318057,0.20774688895908341
125,6,1000,190,0.34972537047359553,0.6502746295264045,0.003422498050138971,0.20534988300833826
126,6,1000,195,0.33368978531361393,0.6663102146863861,0.003416975459930185,0.2050185275958111
127,6,1000,200,0.33593037879535564,0.6640696212046444,0.003320348106023222,0.19922088636139335
128,6,1000,220,0.3043596134583607,0.6956403865416393,0.0031620017570074513,0.18972010542044707
129,6,1000,240,0.28196143766550985,0.7180385623344901,0.0029918273430603755,0.17950964058362254
130,6,1000,260,0.26668637023939,0.73331362976061,0.0028204370375408076,0.16922622225244846
131,6,1000,280,0.2710203436022493,0.7289796563977506,0.0026034987728491095,0.15620992637094658
