,channel_width,channel_length,interval,cond_entropy,efficiency,bitrate_per_min,bitrate_per_hour
67,6,300,30,0.9852100830776628,0.01478991692233722,0.0004929972307445741,0.029579833844674445
68,6,300,40,0.9641992079652756,0.035800792034724416,0.0008950198008681104,0.053701188052086624
69,6,300,50,0.9090082274356465,0.09099177256435353,0.0018198354512870708,0.10919012707722425
70,6,300,60,0.8538007492201203,0.14619925077987972,0.002436654179664662,0.14619925077987972
71,6,300,70,0.785348231195645,0.214651768804355,0.003066453840062214,0.18398723040373285
72,6,300,80,0.7403643550518045,0.25963564494819547,0.0032454455618524435,0.1947267337111466
73,6,300,90,0.6493055980111399,0.35069440198886015,0.0038966044665428904,0.23379626799257341
74,6,300,100,0.5433595208478652,0.4566404791521348,0.004566404791521348,0.2739842874912809
75,6,300,105,0.49869681823274115,0.5013031817672589,0.004774316016831036,0.2864589610098622
76,6,300,110,0.4234474396065138,0.5765525603934862,0.005241386912668056,0.3144832147600834
77,6,300,115,0.3679227125338709,0.6320772874661291,0.005496324238835905,0.3297794543301543
78,6,300,120,0.314349070892907,0.685650929107093,0.005713757742559109,0.3428254645535465
79,6,300,125,0.26134819276949556,0.7386518072305044,0.005909214457844035,0.3545528674706421
80,6,300,130,0.25827467364604856,0.7417253263539514,0.005705579433491934,0.342334766009516
81,6,300,135,0.21536054653408082,0.7846394534659191,0.005812144099747549,0.3487286459848529
82,6,300,140,0.1959223144834456,0.8040776855165543,0.00574341203940396,0.3446047223642376
83,6,300,145,0.16536128167948086,0.8346387183205192,0.005756129091865649,0.34536774551193894
84,6,300,150,0.15478851453832468,0.8452114854616753,0.005634743236411169,0.33808459418467013
85,6,300,155,0.14707034623094647,0.8529296537690535,0.005502771959800345,0.33016631758802073
86,6,300,160,0.14065030942670714,0.8593496905732929,0.005370935566083081,0.32225613396498487
87,6,300,165,0.12256731031469227,0.8774326896853077,0.005317773876880653,0.3190664326128392
88,6,300,170,0.12349018868125604,0.876509811318744,0.005155940066580847,0.3093564039948508
89,6,300,175,0.11187754087666264,0.8881224591233373,0.005074985480704785,0.3044991288422871
90,6,300,180,0.11268631407152631,0.8873136859284737,0.004929520477380409,0.29577122864282457
91,6,300,185,0.10079821200736429,0.8992017879926357,0.004860550205365599,0.2916330123219359
92,6,300,190,0.08826907485854815,0.9117309251414518,0.004798583816533957,0.2879150289920374
93,6,300,195,0.10371634888996903,0.8962836511100309,0.0045963264159488764,0.2757795849569326
94,6,300,200,0.08847342581837178,0.9115265741816282,0.004557632870908141,0.2734579722544884
95,6,300,220,0.08967658142792048,0.9103234185720795,0.00413783372078218,0.24827002324693082
96,6,300,240,0.09302680366268,0.90697319633732,0.0037790549847388335,0.22674329908433
97,6,300,260,0.08897507371652952,0.9110249262834704,0.0035039420241671938,0.21023652145003163
98,6,300,280,0.07999044305285981,0.9200095569471402,0.0032857484176683576,0.19714490506010146
99,6,1000,20,0.99543800090516,0.004561999094840008,0.0002280999547420004,0.013685997284520024
100,6,1000,30,0.9954609721824778,0.004539027817522245,0.0001513009272507415,0.00907805563504449
101,6,1000,40,0.9953635995072561,0.004636400492743942,0.00011591001231859854,0.006954600739115913
102,6,1000,50,0.9886872868139422,0.011312713186057755,0.00022625426372115508,0.013575255823269305
103,6,1000,60,0.9640245130879143,0.03597548691208574,0.0005995914485347624,0.03597548691208574
104,6,1000,70,0.9536939852906029,0.0463060147093971,0.0006615144958485301,0.0396908697509118
105,6,1000,80,0.9321524683207126,0.06784753167928737,0.000848094145991092,0.050885648759465524
106,6,1000,90,0.8954067388243292,0.1045932611756708,0.0011621473463963423,0.06972884078378054
107,6,1000,100,0.8678880913688041,0.13211190863119593,0.0013211190863119593,0.07926714517871755
108,6,1000,105,0.8411152559314669,0.15888474406853315,0.0015131880387479347,0.09079128232487609
109,6,1000,110,0.8127101744175169,0.18728982558248308,0.0017026347780225734,0.1021580866813544
110,6,1000,115,0.7828640149208083,0.21713598507919174,0.001888139000688624,0.11328834004131744
111,6,1000,120,0.7618884507495061,0.23811154925049394,0.0019842629104207827,0.11905577462524697
112,6,1000,125,0.7171856763883266,0.28281432361167336,0.002262514588893387,0.13575087533360322
113,6,1000,130,0.6726038177643622,0.3273961822356378,0.002518432171043368,0.15110593026260208
114,6,1000,135,0.638862747597898,0.36113725240210204,0.002675090758534089,0.16050544551204535
115,6,1000,140,0.5954735066153028,0.40452649338469715,0.0028894749527478367,0.1733684971648702
116,6,1000,145,0.5757505273856044,0.4242494726143956,0.002925858431823418,0.17555150590940508
117,6,1000,150,0.5309518723087939,0.4690481276912061,0.0031269875179413737,0.18761925107648242
118,6,1000,155,0.4975374400303537,0.5024625599696463,0.0032416939352880405,0.19450163611728244
119,6,1000,160,0.4720034271116428,0.5279965728883572,0.0032999785805522324,0.19799871483313394
120,6,1000,165,0.45048171369755163,0.5495182863024484,0.003330413856378475,0.1998248313827085
121,6,1000,170,0.437270832121622,0.562729167878378,0.0033101715757551647,0.19861029454530987
122,6,1000,175,0.4118509014917275,0.5881490985082725,0.0033608519914758426,0.20165111948855055
123,6,1000,180,0.3918171089910435,0.6081828910089565,0.0033787938389386474,0.20272763033631885
124,6,1000,185,0.3701900265782978,0.6298099734217022,0.0034043782347119036,0.20426269408271422
125,6,1000,190,0.358676200984719,0.641323799015281,0.0033753884158699,0.202523304952194
126,6,1000,195,0.3466399316472857,0.6533600683527143,0.0033505644530908425,0.20103386718545055
127,6,1000,200,0.34382543345473976,0.6561745665452603,0.0032808728327263013,0.19685236996357808
128,6,1000,220,0.30827472354874247,0.6917252764512576,0.003144205802051171,0.18865234812307025
129,6,1000,240,0.28944926169267327,0.7105507383073267,0.002960628076280528,0.17763768457683168
130,6,1000,260,0.27157561696709354,0.7284243830329065,0.0028016322424342555,0.16809793454605532
131,6,1000,280,0.27590022124714064,0.7240997787528594,0.0025860706384030693,0.15516423830418416
